Transition_From*, Transition_To*, Variable*, Range_Lower_Limit*, Range_Upper_Limit*, Possible_Transitions, Executed_Transitions, Weight_Coefficient, Contrast, Significant, 
1, 2, dynamic_Infraestructura/Dist_vias_region, 4140, 4380, 68, 1, -1.31516708978515, -1.31665098314038, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 0, 60, 4781, 440, 0.600440241218534, 0.733203303935541, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 60, 120, 3540, 265, 0.375182207522691, 0.426511363822987, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 120, 180, 3590, 221, 0.165316987717021, 0.185916021282605, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 180, 540, 11215, 659, 0.115799366485113, 0.175074387782658, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 540, 600, 1020, 36, -0.418581428990323, -0.429014447695558, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 600, 660, 1003, 20, -1.00535131698735, -1.02458812913706, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 660, 720, 877, 29, -0.486059276199608, -0.496138070931786, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 720, 780, 796, 20, -0.768894717023407, -0.781701837358338, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 780, 840, 670, 12, -1.1147727519315, -1.12832143086691, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 840, 900, 539, 15, -0.663915953613011, -0.671696006216393, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 900, 960, 416, 17, -0.266222543227827, -0.269072612161128, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 960, 1140, 1137, 33, -0.62066213576474, -0.636504157293604, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1140, 1200, 329, 6, -1.09636732438878, -1.10291332688593, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1200, 1260, 331, 4, -1.51414028017154, -1.52189893645189, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1260, 1320, 322, 8, -0.780425914622597, -0.785605450935922, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1320, 1380, 349, 13, -0.362636272895847, -0.365753101952282, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1380, 1440, 333, 7, -0.951461702705574, -0.957553607049131, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1440, 1500, 326, 5, -1.27247768109009, -1.2795080235908, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1500, 1560, 297, 12, -0.27805700087483, -0.280164714587784, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1560, 1620, 303, 4, -1.42462368266498, -1.43152766412757, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1620, 1740, 570, 4, -2.06277418747747, -2.07785798569887, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1740, 1800, 256, 0, 0, 0, 0, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 1800, 2040, 919, 4, -2.54310417454981, -2.56898183636221, 1, 
1, 2, dynamic_Infraestructura/Dist_vias_rurales, 2040, 2760, 994, 5, -2.39773088958279, -2.42536716182041, 1, 
1, 2, static_Infraestructura/Bin_NuevosProyectos, 1, 2, 3217, 233, 0, 0, 0, 
1, 2, static_Infraestructura/Bin_clasedesuelos, 1, 2, 209, 32, 1.17911169983172, 1.19129962681916, 1, 
1, 2, static_Infraestructura/Bin_clasedesuelos, 2, 3, 33408, 1579, -0.114060559018861, -1.4373769107414, 1, 
1, 2, static_Infraestructura/Bin_clasedesuelos, 3, 4, 1296, 228, 1.34532813904012, 1.44487089046326, 1, 
1, 2, static_Infraestructura/Bin_constru_rural, 1, 2, 961, 124, -0.0288355496398873, -1.32175583998232, 1, 
1, 2, static_Infraestructura/Bin_constru_rural, 2, 3, 7, 2, 0.964416223370396, 0.974113841640202, 0, 
1, 2, static_Infraestructura/Bin_constru_rural, 3, 4, 7, 3, 1.59302488279277, 1.61181603483907, 1, 
1, 2, static_Infraestructura/Bin_constru_urbana, 1, 2, 23, 9, 0, 0, 0, 
1, 2, static_Infraestructura/Bin_constru_urbana, 2, 3, 0, 0, 0, 0, 0, 
1, 2, static_Infraestructura/Bin_constru_urbana, 3, 4, 0, 0, 0, 0, 0, 
